,cid,canonical_smiles,molecular_weight,xlogp
2481,596375,COC1=C(C=C(C=C1)CC=C)O,164.2,2
2482,68146,CCCCCCCCCCCCCCCC1=CC(=CC=C1)O,304.5,9.4
2483,5281854,CCCCCCC=CCCCCCCCC1=CC(=CC=C1)O,302.5,8.5
2484,3840,C1=C(OC=C(C1=O)O)CO,142.11,-0.9
2485,445154,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O,228.24,3.1
2486,107,C1=CC=C(C=C1)CCC(=O)O,150.17,1.8
2487,68148,C=CCC1=CC=C(C=C1)O,134.17,2.9
2488,10393,C1=CC(=CC=C1CCO)O,138.16,0.4
2489,10394,C1=CC(=CC=C1CCC(=O)O)O,166.17,1.2
2490,637542,C1=CC(=CC=C1C=CC(=O)O)O,164.16,1.5
2491,10395,C#CC#CC=C=CC1CCC(=O)O1,172.18,1
2492,10396,CCCCCCCCCCCCCCC1CCC(=O)O1,282.5,7.1
2493,10399,C1CCCC(CC1)O,114.19,1
2494,10400,C1CCCC(=O)CC1,112.17,1.4
2495,10401,C1CCC(=O)OCC1,114.14,0
2496,10402,CC(CCC=C(C)C)CC(=O)O,170.25,3
2497,10403,C1CCCC(=O)CCC1,126.2,1.9
2498,68149,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC)O,568.9,14
2499,10405,CCCCC(=O)CCCC,142.24,2.7
2500,5281516,CC(=CCCC(=CCC=C(C)C=C)C)C,204.35,6.1
2501,5365816,CC(=CCCC(=CCCC(=CCCC(=CCCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C)C)C)C,547,15.3
2502,5280789,CC(=CCCC(=CCCC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C)C)C)C)C,538.9,15.5
2503,446925,CC(=CCCC(=CC=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C)C)C)C)C,536.9,15.6
2504,5280598,CC(=CCCC(=CCCC(=CC=O)C)C)C,220.35,4.9
2505,10408,CC(C)CCCC(C)CCCC(C)CCCC(=O)C,268.5,6.9
2506,10409,C1CCCCCCCC(=O)CCCCCC1,224.38,5.8
2507,94741,CCCCCCCCCCCCCCCC(=O)CCCCCCCCCCCCCCC,450.8,14.6
2508,3013895,CCCCCC(CCCCCCCCCC(=O)O)O,272.42,5.2
2509,5320249,CC(=C)CCC=C(C)C=C,136.23,4.3
2510,10427,C(S(=O)(=O)O)S(=O)(=O)O,176.17,-1.9
2511,79031,CC1CC=CC(C1)(C)C,124.22,3.6
2512,79032,CC1=CCCC(C1)(C)C,124.22,3
2513,3013896,CC1=CC(CCC1)(C)C,124.22,3.3
2514,643792,CC=CC(=O)O,86.09,0.7
2515,10430,CC(C)CC(=O)O,102.13,1.2
2516,136330,CC1=CC=CC(CC1=O)(C)C,150.22,2.6
2517,10434,C1CC(=O)CC(=O)C1,112.13,0
2518,649,C1CNC(=O)NC1=O,114.1,-1.1
2519,10436,CC1=CC(=CC(=C1)O)O,124.14,1.6
2520,68154,C1=CC(=O)OC=C1,96.08,0.8
2521,136331,CC(C)CCCC(C)CCCCC(C)CCCC(C)C,282.5,9.9
2522,10440,CCCCCCCCCCCCCCCCCC(=O)CCCCCCCCCCCCCCCCC,506.9,16.8
2523,441490,CCCCCCCCCCCCCCCCCCCC(=O)CCCCCCCCC,422.8,13.5
2524,637922,CC=CCO,72.11,0.4
2525,10442,C(CO)CO,76.09,-1
2526,10444,C1CSCN1,89.16,0.3
2527,68158,CC(=CCC(=O)O)C,114.14,1.4
2528,10446,CC(C)CCCC(C)CCCC(C)CCCC(=C)C=C,278.5,9.6
2529,10447,CCC(C)CCCCC(=O)O,158.24,3
2530,643924,CCCC#CC#CC=CC(=O)OC,176.21,2.7
2531,10448,CSCCCO,106.19,0.5
2532,136335,C1CCSSC1,120.2,1.4
2533,10451,C1CSCSC1,120.2,1.8
2534,10452,C1CSCCS1,120.2,1.3
2535,10453,CC(C)CCCC(C)CCCC(C)CCCC(C)(C=C)O,296.5,7.8
2536,10457,C(CCCC(=O)O)CCC(=O)O,174.19,1
2537,71367093,C(=CC=CC=CC(=O)O)C=CC=CC=CC(=O)O,246.26,2.8
2538,10459,C(CCCCCCCC(=O)O)CCCCCCC(=O)O,286.41,5.4
2539,10460,CCCC=CC=O,98.14,1.5
2540,68162,C1CCOCOC1,102.13,0.4
2541,281622,C(CNCC(=O)O)C(=O)O,147.13,-3.4
2542,68164,C(C(=O)O)SSCC(=O)O,182.2,0.1
2543,62351,CSCCCN=C=S,147.3,2.6
2544,5312351,CCCCCC=CCCC(=O)O,170.25,3.1
2545,79034,C(CCCCCC(=O)O)CCCCCO,216.32,3.6
2546,6365121,CC=CC#CC#CC=CCO,146.19,1.8
2547,72733,CCCCCCCCCCCCCCCCOCC(CO)O,316.5,6.5
2548,10465,CCCCCCCCCCCCCCCCC(=O)O,270.5,6.9
2549,10466,C(CCCCCCCC(=O)O)CCCCCCCO,272.42,4.8
2550,5281115,CCCCC=CC=CC=CCCCCCCCC(=O)O,278.4,6.4
2551,5280933,CCCCCC=CCC=CCC=CCCCCC(=O)O,278.4,5.9
2552,10467,CCCCCCCCCCCCCCCCCCCC(=O)O,312.5,8.5
2553,444899,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O,304.5,6.3
2554,5282772,CCCCCCCCC=CCCCCCCCCCCCC(=O)O,338.6,8.7
2555,5281120,CCCCCCCCC=CCCCCCCCCCCCCCC(=O)O,366.6,9.8
2556,10468,CCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,382.7,11.2
2557,5367665,CCCCCCCCC=CCCCCCCCCO,268.5,7.4
2558,10469,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,396.7,11.8
2559,10470,CCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,424.7,12.9
2560,10471,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)O,452.8,13.9
2561,10472,CCCCCCCCCCCCCCCCCCCCCCCCO,354.7,11.6
2562,68171,CCCCCCCCCCCCCCCCCCCCCCCCCCO,382.7,12.7
2563,10473,CNC.Cl,81.54,
2564,61507,C(=O)(O)O.N,79.056,
2565,10483,CC(=O)I,169.95,0.8
2566,10484,CC(=O)S,76.12,0.3
2567,6552009,CC1(C2CCC1(C(C2)O)C)C,154.25,2.7
2568,10494,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C,456.7,7.5
2569,79035,CC1(C2CC3C1(C3C2)C)C,136.23,3.2
2570,521302,CC1CCC23C1CC(C2(C)C)CCC3=C,204.35,5
2571,12303930,CC1C(C(CC(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3(C2)O)O)C6=CC(=O)OC6)C)C=O)O)O,534.6,0.3
2572,56844123,CC1C(C(CC(O1)OC2CCC3(C4CCC5(C(CCC5(C4CCC3(C2)O)O)C6=CC(=O)OC6)C)C=O)OC)O,548.7,0.8
2573,56840800,CN1CC2(C3CC4C5(C2C1C3CO4)C6=CC=CC=C6NC5=O)C=C,322.4,1.8
2574,71456946,CCN1CC2(CCC(C34C2CC(C31)C56C4CC(=O)C(C5)C(=C)C6O)O)C,357.5,1.1
2575,92119,CC1CCC2C(C3(C1C=CC3=O)C)OC(=O)C2=C,246.3,2.6
2576,73309,CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)C)O)C)C(=O)O)C,472.7,6.9
2577,11323257,CC1(CCCC2(C1CCC(=C)C2CCC(=C)C=C)C)C,272.5,7.5
2578,94162,CC(C)C1=C(C=C2C(=C1)C(=O)CC3C2(CCCC3(C)C)C)O,300.4,5.6
2579,92783,CC(C)C1=C(C=CC2=C1CCC3C2(CCCC3(C)C)C)O,286.5,6.7
2580,196915,CC(C)C(=O)C1=C(C(=C(C(C1=O)(CC=C(C)C)O)O)CC=C(C)C)O,348.4,4
2581,7067262,CC1(C2CCC(=C)C(C2(CCC1O)C)COC3=CC4=C(C=C3)C=CC(=O)O4)C,382.5,4.9
2582,10534,CC(=CCCC1(C2CCC(C2)C1=C)C)C,204.35,5.3
2583,550205,CC(CCC(C)C(=C)C)C1CCC2(C1(CCC34C2CCC5C3(C4)CCC(C5(C)C)O)C)C,440.7,10.4
2584,12314864,CC1(C2CCC3(C(C2(CCC1O)C)CC=C4C3(CCC5(C4CC(CC5)(C)CO)C(=O)O)C)C)C,472.7,5.9
2585,12303066,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC(C6C5(CCC(C6)O)C)O)C)C)OC1,432.6,5.1
2586,3083608,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CC(C(C6)O)O)C)C)C)OC1,430.6,4.7
2587,255997,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(C6)O)C)C)C)NC1,415.7,6.2
2588,99474,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)O)C)C)C)OC1,414.6,5.7
2589,160498,CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CCC6C5(CCC(=O)C6)C)C)C)OC1,414.6,6.1
2590,439711,CC1(C2CCC(C2)(C1O)C)C,154.25,2.5
2591,15559239,CC(=CCOC1=CC2=C(C=C1)C=CC(=O)O2)CCC3C(C4CCC3(O4)C)(C)C,382.5,5.5
2592,10537,C(C(=O)[O-])C(CO)(C(=O)[O-])C(=O)[O-].[Ce+3],329.22,
2593,2735086,COS(=O)(=O)[O-].[Na+],134.09,
2594,6452384,CC1=C(C2(CCC1C2)C)C,136.23,2.7
2595,94164,CC(=CCCC1(C2CC3C1(C3C2)C)C)C,204.35,5.2
2596,10542,C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3(C(C(C(O3)CO)O)O)CO)O)O)O)O)O)O)O,504.4,-5.8
2597,10545,CC(C)C12CCC(C=C1)(OO2)C,168.23,2.3
2598,92784,CC(C)C12CCC(=O)C1C2,138.21,1.6
2599,10550,CC1C2CC2(CC1O)C(C)C,154.25,2.6
2600,10553,CC=C(C)C,70.13,2.3
2601,10558,CC(C)CS,90.19,1.8
2602,10560,CCC(C)S,90.19,1.8
2603,10563,C(=O)([O-])[O-].[Ba+2],197.34,
2604,262,CC(C(C)O)O,90.12,-0.9
2605,179,CC(C(=O)C)O,88.11,-0.3
2606,92785,CC1(CCC2(CC=C3C4(CCC5C(C(=O)CCC5(C4CCC3(C2C1)C)C)(C)C)C)C)C,424.7,9
2607,10569,CC(C)C1=CC2=CCC3C(C2CC1)(CCCC3(C)C(=O)O)C,302.5,4.8
2608,12313974,CC(CCC=C(C)C)C1CCC2(C1(CC=C3C2CCC4C3(CCC(C4(C)C)O)C)C)C,426.7,9.2
2609,101257,CC(CCC=C(C)C)C1CCC2(C1(CCC3=C2CCC4C3(CCC(C4(C)C)O)C)C)C,426.7,8.9
2610,441678,CC(CCC=C(C)C)C1CCC2(C1(CCC3=C2CCC4C3(CCC(C4(C)C)O)C)C)C,426.7,8.9
2611,11340012,CC(CCC=C(C)C(=O)O)C1CCC2(C1(CCC3C2=CCC4C3(CCC(=O)C4(C)C)C)C)C,454.7,7.6
2612,101731,CC1CCC2=C1CC3CCC2(C3(C)C)C,204.35,4.3
2613,442027,CC(C)C1=C(C=C2C(=C1)CCC3C2(CCCC3(C)C)C)O,286.5,6.7
2614,20054842,CC1=C(C(CC(=O)C1=O)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(C(=O)C(=O)CC2(C)C)C)C)C,592.8,9.8
2615,5281227,CC1=C(C(CCC1=O)(C)C)C=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC2=C(C(=O)CCC2(C)C)C)C)C,564.8,11.4
2616,54410655,C1CC2CCC3C4CCC(CC4CCC3C2C1)C(O)O,278.4,5
2617,156203,CC1CCC2=C(C(=O)OC2(C1)O)C,182.22,1.1
2618,10581,CC1C(=CC=CC1(C)C)C,136.23,3.3
2619,521314,CC1(C2CCC(C1C2)CO)C,154.25,2.5
2620,10582,CC1(C2CC=C(C1C2)CO)C,152.23,1.6
2621,163263,CC1(CCCC2(C1CCC(C2CCC(C)(C=C)O)(C)O)C)C,308.5,4.9
2622,6431151,CC(=C)C1CCC(C(C1)C(=C)C)(C)C=C,204.35,6.1
2623,521334,CC(=C1CCC2(CCCC(=C)C2C1)C)C,204.35,4.7
2624,164642,C[N+]1(CC(CC1C(=O)[O-])O)C,159.18,0.1
2625,1549992,CC1=CCC(CC1)C(C)(CCC=C(C)C)O,222.37,3.8
2626,62358,CC(C(=O)[O-])O.[NH4+],107.11,
2627,1182,CC(C)C(C(=O)O)N,117.15,-2.3
2628,5326970,CC(C)C(C)CCC(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C,398.7,8.2
2629,66066,CC(C)CCCC(C)C1CCC2C1(CCC3C2CCC4C3(CCC(C4)O)C)C,388.7,9.4
2630,10601,CC(=O)C1CCOC1=O,128.13,0.1
2631,122839,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2C4C5=C(C(=CC=C5)O)C(=O)C6=C4C=C(C=C6O)C(=O)O)C=C(C=C3O)C(=O)O,538.5,4.8
2632,73330,C1C2C(C(C(C(O2)OC(=O)C3=CC(=C(C(=C3)O)O)O)O)O)OC(=O)C4=CC(=C(C(=C4C5=C(C(=C(C=C5C(=O)O1)O)O)O)O)O)O,634.5,0.1
2633,101300,CN1CCC2=CC3=C(C4=C2C1CC5=CC(=C(C=C54)OC)OC)OCO3,339.4,3.2
2634,160502,COC1=C(C=C2CC3C4=C(C2=C1)C5=C(C=C4CCN3)OCO5)O,311.3,2.4
2635,479503,CC(=CCC(C1=CC(=O)C2=C(C=CC(=C2C1=O)O)O)O)C,288.29,3
2636,151289,CN1C2C3=C(CCN2C(=O)C4=CC=CC=C41)C5=CC=CC=C5N3,303.4,3.1
2637,10607,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,414.4,2
2638,73078,CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)OC)OC,622.7,6.4
2639,10608,C1=CC=C(C(=C1)C2=C3C=CC(=O)C=C3OC4=C2C=CC(=C4)[O-])C(=O)[O-].[Na+].[Na+],376.3,
2640,54680783,CC1C(OC=C2C1=C(C(=C(C2=O)C(=O)O)O)C)C,250.25,1.7
2641,3220,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O,270.24,2.7
2642,68209,COC1=C(C(=C(C=C1)C(=O)O)C(=O)O)OC,226.18,0.9
2643,638232,C1CC2C3CCCN4C3C(CCC4)CN2C(=O)C1,248.36,1.6
2644,12310980,CC1=CC(=O)C2=C(O1)C(=C(C=C2O)OC)C,220.22,2.5
2645,3213,CC1=C2C=CN=CC2=C(C3=C1NC4=CC=CC=C43)C,246.31,4.8
2646,68213,C1=CC(=C(C=C1C(=O)C2=C(C=C(C=C2O)O)O)O)O,262.21,2
2647,102116629,C1=CC(=CC=C1C=CC(=O)C2=CC(=C(C(=C2O)O)OC3C(C(C(C(O3)CO)O)O)O)O)O,450.4,0.7
2648,16070025,CCC1=C(C2=NC1=CC3=C(C4=C([N-]3)C(=C5C(C(C(=N5)C=C6C(=C(C(=C2)[N-]6)C=O)C)C)CCC(=O)OCC=C(C)CCCC(C)CCCC(C)CCCC(C)C)C(C4=O)C(=O)OC)C)C.[Mg+2],895.5,
2649,5281678,COC1=C(C2=C(C=C1O)OC(=C(C2=O)O)C3=CC(=C(C=C3)O)O)O,332.26,2.1
2650,5317284,COC1=C(C2=C(C=C1O)OC(=CC2=O)C3=CC(=C(C=C3)O)O)O,316.26,1.4
2651,5320438,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)OC)O,314.29,2
2652,3286789,C1=CC(=CC=C1C2C(C(C3=C(C=C(C=C3O2)O)O)O)O)O,290.27,0.7
2653,5280863,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,286.24,1.9
2654,10621,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,610.6,-1.1
2655,5281613,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O,608.5,-0.8
2656,5281954,COC1=CC(=C2C(=C1)OC(=CC2=O)C3=CC=CC=C3)O,268.26,2.4
2657,5481970,C1=CC(=C(C=C1O)O)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,286.24,1.4
2658,5281701,C1=C(C=C(C(=C1O)O)O)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,302.23,1
2659,5281702,COC1=CC(=CC(=C1O)OC)C2=CC(=O)C3=C(C=C(C=C3O2)O)O,330.29,1.7
2660,72281,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O,302.28,2.4
2661,5281612,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,300.26,1.7
2662,5280443,C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O,270.24,1.7
2663,101739,CC(C)CC(=O)C1=C(C(C(=C1O)CC=C(C)C)O)O,266.33,2.2
2664,10623,CC1=CC(=O)C(=C(O1)O)C(=O)C,168.15,0.8
2665,5281729,CC=C(C)C(=O)OC1CCN2C1C(=CC2)COC(=O)C(C(C)O)(C(C)(C)O)O,397.5,-0.1
2666,3083613,CC#CC#CCC1=CC=CC=C1,154.21,3.4
2667,101741,CCCC(=O)OC1CCC2(C3CCC4(C(C3CC=C2C1)CCC4C(C)CCCC(C)C)C)C,456.7,9.9
2668,10638,C1=CC2=C(C(=C1)N)C(=O)NNC2=O,177.16,0.3
2669,5315459,COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C=C(C=C3O2)O)O)C4=C(C=C(C5=C4OC(=CC5=O)C6=CC=C(C=C6)O)O)O,552.5,5.4
2670,5281696,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)C4=C(C=CC(=C4)C5=CC(=O)C6=C(C=C(C=C6O5)OC)O)OC,580.5,6
2671,54699186,COC(=O)C(=C1C(=C(C(=O)O1)C2=CC=CC=C2)O)C3=CC=CC=C3,322.3,3
2672,10639,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)OC,284.26,3
2673,196979,CC1C(C(C(C(O1)OC2=CC3=C(C(=C2)O)C(=O)C4=C(C3=O)C=C(C=C4O)C)O)O)O,416.4,1.4
2674,100633,COC1=C(OC2=C(C1=O)C=CC3=C2C=CO3)C4=CC=CC=C4,292.3,3.8
2675,95519,CCC1C(C(C2=CC(=C(C=C12)OC)O)C3=CC(=C(C=C3)O)OC)C,328.4,4.6
2676,5280459,CC1C(C(C(C(O1)OC2=C(OC3=CC(=CC(=C3C2=O)O)O)C4=CC(=C(C=C4)O)O)O)O)O,448.4,0.9
2677,10643,COC1=CC=C(C=C1)C2=C(C(=O)C3=CC(=C(C(=C3O2)OC)OC)OC)OC,372.4,3.2
2678,10649,CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C.[Cl-].[Cl-],527.6,
2679,73157,CCCCCC1=C(C(=CC2=C1OC3=CC(=CC(=C3C(=O)O2)C(=O)CCCC)OC)O)C(=O)O,456.5,6.1
2680,10651,CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OC)O,326.4,3.1
2681,72131,C1CC(C(C2C1CN3CCC4=C(C3C2)NC5=CC=CC=C45)C(=O)O)O,340.4,0.3
2682,120716,COC(=O)C1C(CCC2C1CC3C4=C(CCN3C2)C5=CC=CC=C5N4)O,354.4,2.9
2683,6117237,CC(=CCC1=C(C2=CC=CC=C2C(=O)C1=O)O)CO,258.27,1.5
2684,10657,CC1=CCC2C(C1)C(CC=C2C)C(C)C,204.35,4
2685,10658,C1=CC2=C(C=CO2)C3=C1C=CC(=O)O3,186.16,2
2686,68229,CC1(C=CC2=C(O1)C=CC3=C2OC(=O)C=C3)C,228.24,2.8
2687,119037,CCCCCCCC1=C(C=C(C(=C1C=O)O)CC=C(C)C)O,304.4,6.7
2688,10659,COC1=C2C(=C(C(=C1)CC=C)OC)OCO2,222.24,2.7
2689,439990,COC1C(C(C(C(C1O)O)O)O)O,194.18,-3.2
2690,21627888,COC1C(C(C(C(C1O)OC)O)O)O,208.21,-2.6
2691,68231,CC1CCC2=C1C=NC=C2C,147.22,2.4
2692,5486616,CC1CCC(C1C(=O)O)C(C)C=O,184.23,1.7
2693,107936,COC1=CC=CC2=C1N=C3C(=C2OC)C=CO3,229.23,2.9
2694,5273568,COC1=C(C(=C2C(=C1)C=CC(=O)O2)OC3C(C(C(C(O3)CO)O)O)O)O,370.31,-0.6
2695,3083616,COC1=C(C(=C2C(=C1)C=CC(=O)O2)O)OC,222.19,1.5
2696,5353656,CC1=C2C(=C3C=CC(=O)C=C3N2)CCN1,200.24,0.6
2697,3830,C1=COC(=C1)CNC2=NC=NC3=C2NC=N3,215.21,1
2698,10680,C1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3O2,222.24,3.6
2699,101746,C1C2C(COC2OC3=CC4=C(C=C3)OCO4)C(O1)C5=CC6=C(C=C5)OCO6,370.4,3
2700,607309,COC1=CC(=CC2=C1OCO2)C(=O)O,196.16,1.2
2701,458186,CC1=CC(=C(C(=C1)O)C=O)O,152.15,1.6
2702,10685,C1=CC=C2C(=C1)C(=CN2)CCO,161.2,1.8
2703,10686,CC1=C(C(=CC=C1)C)C,120.19,3.6
2704,10687,CC1=C(C(=CC=C1)O)C,122.16,2.6
2705,23690454,C(C(C(=O)[O-])O)(C(=O)O)O.[Na+],172.07,
2706,10690,C(C(C(C(C(C(=O)O)O)O)O)O)O,196.16,-3.4
2707,3037582,C(C(C(C(=O)O)O)O)(C(C(=O)O)O)O,210.14,-2.5
2708,517056,C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Na+],218.14,
2709,10692,C(C(C(C(C(C(=O)[O-])O)O)O)O)O.C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Cu+2],453.84,
2710,10694,CC1=CC(=C(C(=C1C)O)C)C,150.22,3
2711,22253,C(C(C(C(=O)CO)O)O)O,150.13,-2.6
2712,10695,CC1=CC(=C(C(=C1)C)C)C,134.22,4
2713,10696,CC1=CC(=CC(=C1C)C)O,136.19,3
2714,10697,CC1=CC(=CC(=C1C)O)O,138.16,1.9
2715,10698,CC1=CC(=C(C(=C1)C)O)C,136.19,2.7
2716,68242,C1=COC(=C1)C(=O)Cl,130.53,1.5
2717,10700,C1=CSC(=C1)C(=O)O,128.15,1.6
2718,10703,CC1=CC=CC=C1C(C)C,134.22,3.4
2719,6428795,CC1(C2C1C3C(CC2)(C(=O)CCC3(C)O)C)C,236.35,2.4
2720,5280544,C1=CC(=CC=C1C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)O)O)O,302.23,2.2
2721,72300,C=CCC1=CC(=C(C=C1)O)C2=C(C=CC(=C2)CC=C)O,266.3,5
2722,10708,C1=CC(=C(C=C1C(=O)O)C(=O)O)C(=O)O,210.14,0.3
2723,5281614,C1=CC(=C(C=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O)O,286.24,2
2724,10712,C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O,342.3,-4.7
2725,68245,C1=C(C=C(C(=C1O)O)O)C2=[O+]C3=CC(=CC(=C3C=C2O)O)O.[Cl-],338.69,
2726,68247,C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2O)O)O)O)O.[Cl-],322.69,
2727,68252,CC1=CC(=C(C=C1)C(C)C)OC(=O)C,192.25,3
2728,79036,CC1=CC(=O)C(CC1)C(=C)C,150.22,2.3
2729,92793,CC1CCC(=C(C)C)C(C1)O,154.25,2.4
2730,10719,CCC1=CC2=C(C=CC2=C(C=C1)C)C,184.28,4.4
2731,10720,CC1=C(C2CCC1C2)C,122.21,2.2
2732,637986,CN1C2CCCC1CC2,125.21,1.7
2733,10722,CC1=CC=CC=C1C=O,120.15,2.1
2734,68254,CCC1=C(C=CN=C1)C,121.18,2
2735,68255,C1=CC=C(C(=C1)C=O)N,121.14,1.6
2736,10723,C1CC(C2=CC=CC=C2C1)O,148.2,1.8
2737,5281672,C1=C(C=C(C(=C1O)O)O)C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O,318.23,1.2
2738,174857,CCCCCC1=C(C(=CC(=C1)OC)O)C(=O)OC2=CC(=C(C(=C2)O)C(=O)O)CCCCC,444.5,8.1
2739,5281697,C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C=C(C(=C3O)O)O)O,286.24,1.4
2740,92794,C1C(OC2=CC(=CC(=C2C1=O)O)OC3C(C(C(C(O3)CO)O)O)O)C4=CC=C(C=C4)O,434.4,0.6
2741,5281377,C1=CC(=CC=C1C2=COC3=CC(=CC(=C3C2=O)O)OC4C(C(C(C(O4)CO)O)O)O)O,432.4,0.9
2742,9926336,COC1=CC(=C2C(=C1)OC=C(C2=O)C3=CC(=C(C=C3)O)O)O,300.26,2.6
2743,5281631,C1=CC(=C2C(=C1)OC3=C(C2=O)C=C(C=C3)O)O,228.2,2.8
2744,10728,CCOC(=O)C1=CC=CC=C1OC(=O)C,208.21,1.6
2745,10729,C1=NC2=C(NC1=O)NC(=NC2=O)N,179.14,-2.1
2746,5319502,CC1=CC(=O)OC2=CC(=C(C=C12)O)O,192.17,1.5
2747,92123,CC(=O)C1=CC=C(C=C1)OC2C(C(C(C(O2)CO)O)O)O,298.29,-0.7
2748,10732,C1=CC=C(C=C1)C(C(=O)O)O.N,169.18,
2749,68262,COC1=CC(=O)C=C(C1=O)OC,168.15,-0.1
2750,10741,COC1=CC(=CC(=C1O)OC)CO,184.19,0.6
2751,10742,COC1=CC(=CC(=C1O)OC)C(=O)O,198.17,1
2752,10743,COC1=CC(=CC(=C1O)OC)C=CC(=O)O,224.21,1.5
2753,62362,COC1=C(C=CC(=C1)CC=C)OC(=O)C2=CC=CC=C2,268.31,4.4
2754,5280372,COC1=C(C=CC(=C1)C=CCO)OC2C(C(C(C(O2)CO)O)O)O,342.34,-1.3
2755,68272,COC1=CC=CC=C1OC(=O)C2=CC=CC=C2,228.24,3
2756,68273,COC1=CC=CC=C1OC(=O)C=CC2=CC=CC=C2,254.28,3.5
2757,442101,C1=CC(=O)OC2=CC(=C(C=C21)O)OC3C(C(C(C(O3)CO)O)O)O,340.28,-0.6
2758,10748,COC1=CC2=C(C=C1)C=CC(=O)O2,176.17,1.9
2759,5281417,C1=CC(=O)OC2=CC(=C(C=C21)OC3C(C(C(C(O3)CO)O)O)O)O,340.28,-0.6
2760,91469,C1C(COC2=C1C=CC(=C2)O)C3=CC=C(C=C3)O,242.27,3
2761,23661868,C1=CC=C2C=C(C=CC2=C1)S(=O)(=O)[O-].[Na+],230.22,
2762,5355899,COC1=C(C=CC(=C1)CC=C)OC(=O)C=CC2=CC=CC=C2,294.3,4.8
2763,68282,C1CNC(=C1)C2=CN=CC=C2,146.19,1.4
2764,10757,C1=CC=C(C=C1)C(=O)CCl,154.59,2.3
2765,10758,C1=CC=C(C=C1)C(C#N)O,133.15,1
